ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais
2565;1955;Mestrado;Divorciado;70638;0;0;06/01/2020;69;1016;12;215;16;12;63;1;4;5;10;3;0;1;0;0;0;0;Espanha
7912;1978;Curso Superior;Solteiro;38136;1;0;4/04/2023;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;Portugal
7072;1973;Curso Superior;Solteiro;67432;0;1;3/07/2023;69;432;79;341;177;136;170;2;8;5;4;4;0;0;0;0;0;0;Brasil
1409;1951;Curso Superior;Casado;40689;0;1;03/05/2022;69;270;3;27;39;6;99;7;7;1;5;8;0;0;0;0;0;0;Portugal
5314;1951;Curso Superior;Casado;40689;0;1;03/05/2022;69;270;3;27;39;6;99;7;7;1;5;8;0;0;0;0;0;0;Estados Unidos
7215;1983;Curso Superior;Solteiro;101970;0;0;03/09/2019;69;722;27;102;44;72;168;0;6;8;13;2;0;1;1;1;0;1;Chile
8858;1972;Doutorado;Solteiro;44325;0;1;03/07/2020;69;516;0;21;0;0;5;4;8;2;7;8;0;1;0;0;0;0;Chile
895;1948;Doutorado;Solteiro;61467;0;2;12/09/2019;69;410;16;114;0;5;49;3;5;2;10;5;0;0;0;0;0;0;Estados Unidos
10313;1975;Curso Superior;Solteiro;48178;1;1;10/03/2022;69;159;4;45;6;2;38;6;5;1;4;8;0;0;0;0;0;0;Estados Unidos
642;1980;Primeiro Grau;Solteiro;16005;1;0;8/02/2022;69;1;3;2;20;30;47;3;2;1;2;8;0;0;0;0;0;0;Chile
8504;1973;Curso Superior;Solteiro;79593;0;0;05/09/2019;70;350;60;568;110;133;145;1;5;6;7;2;0;0;1;0;0;0;Alemanha
1020;1973;Curso Superior;Solteiro;79593;0;0;05/12/2018;70;350;60;568;110;133;145;1;5;6;7;2;0;0;1;0;0;0;Estados Unidos
3717;1959;Curso Superior;Solteiro;61180;0;1;4/04/2021;70;403;24;29;6;24;218;2;5;5;6;3;1;0;0;0;0;0;Estados Unidos
7646;1989;Curso Superior;Solteiro;64449;1;0;2/04/2021;70;218;63;282;137;35;70;4;5;3;12;4;0;0;0;0;0;0;Estados Unidos
5796;1963;Curso Superior;Solteiro;77437;0;0;11/03/2023;70;560;21;442;29;44;29;1;4;5;13;1;0;0;1;0;0;0;Estados Unidos
8625;1976;Curso Superior;Solteiro;17649;1;0;11/04/2020;70;15;1;23;0;5;1;3;3;0;3;8;0;0;0;0;0;0;Portugal
5407;1954;Curso Superior;Casado;53103;0;1;09/11/2020;70;729;17;133;11;0;195;5;10;6;7;7;1;0;0;0;0;0;Espanha
4356;1971;Curso Superior;Casado;71819;0;1;08/01/2023;70;1224;28;140;0;14;168;3;3;3;5;6;0;1;1;0;0;0;Estados Unidos
2886;1971;Mestrado;Divorciado;74290;0;1;08/12/2020;70;1121;0;72;0;12;12;4;10;8;10;6;0;1;0;1;0;0;Estados Unidos
10057;1951;Curso Superior;Solteiro;72282;0;0;07/01/2023;70;503;27;419;90;139;153;1;5;7;9;7;0;0;0;0;0;1;Estados Unidos
10741;1951;Mestrado;Casado;47352;0;1;04/11/2020;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;Estados Unidos
5491;1951;Mestrado;Casado;47352;0;1;04/11/2020;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;Brasil
4442;1961;Curso Superior;Solteiro;46524;0;1;04/05/2020;70;31;19;35;26;14;52;2;1;1;5;3;0;0;0;0;0;0;Chile
3972;1976;Curso Superior;Casado;50200;1;1;04/03/2020;70;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;Estados Unidos
2431;1990;Curso Superior;Solteiro;18222;0;0;12/08/2022;70;12;4;19;12;6;14;1;2;0;3;8;0;0;0;0;0;0;Estados Unidos
7899;1952;Doutorado;Solteiro;77610;0;1;10/09/2022;70;1245;33;332;21;33;16;2;4;7;4;7;0;0;0;0;0;0;Brasil
9703;1970;Doutorado;Solteiro;38097;1;1;10/03/2022;70;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;1;Espanha
6927;1968;Doutorado;Solteiro;44377;1;1;10/05/2019;70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;Espanha
7005;1981;Curso Superior;Solteiro;58684;0;0;6/03/2021;71;479;35;179;28;7;85;1;5;3;12;2;0;1;0;0;0;0;Espanha
246;1965;Curso Superior;Solteiro;66480;1;1;5/08/2021;71;199;9;57;20;21;6;7;4;1;7;4;0;0;0;0;0;0;Estados Unidos
4796;1952;Curso Superior;Divorciado;49638;0;1;4/04/2021;71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;Estados Unidos
4725;1950;Doutorado;Casado;50616;0;1;4/07/2021;71;30;2;25;0;1;9;1;1;1;4;2;0;0;0;0;0;0;Estados Unidos
3286;1967;Doutorado;Divorciado;26642;1;0;03/01/2018;71;13;2;15;2;2;8;2;2;0;3;6;0;0;0;0;0;0;Estados Unidos
10680;1986;Curso Superior;Casado;33235;1;0;02/05/2018;71;45;0;16;2;1;6;1;3;0;3;7;0;0;0;0;0;0;Estados Unidos
4297;1969;Curso Superior;Casado;23228;1;0;1/03/2021;71;13;2;18;6;1;0;2;2;0;3;8;0;0;0;0;0;0;Argentina
7327;1959;Doutorado;Solteiro;36732;1;1;12/07/2023;71;21;5;3;10;1;7;3;1;1;4;2;0;0;0;0;0;0;Estados Unidos
1553;1946;Curso Superior;Casado;82657;0;0;9/03/2023;71;966;168;672;246;105;126;1;7;5;10;4;0;1;0;1;0;0;Alemanha
1665;1964;Doutorado;Divorciado;64140;0;2;9/04/2023;71;1459;0;61;0;15;215;5;2;5;6;5;1;0;1;0;1;1;Espanha
10640;1974;Curso Superior;Casado;44392;1;1;09/05/2020;71;87;5;71;7;12;29;5;4;1;4;7;0;0;0;0;0;0;Estados Unidos
7620;1990;Primeiro Grau;Solteiro;16185;1;0;08/05/2020;71;5;11;16;21;8;45;2;2;2;2;8;0;0;0;0;0;0;Argentina
7761;1978;Segundo Grau;Casado;38702;1;0;08/01/2020;71;13;11;24;13;8;40;2;3;0;4;6;0;0;0;0;0;0;Brasil
5062;1963;Doutorado;Solteiro;54072;1;1;7/03/2023;71;35;0;4;0;0;0;1;2;0;2;8;0;0;0;0;0;0;Espanha
6349;1987;Mestrado;Divorciado;61787;0;0;07/06/2020;71;621;73;414;78;48;85;1;8;4;6;5;0;0;0;0;0;0;Estados Unidos
3386;1992;Curso Superior;Solteiro;34935;0;0;06/01/2023;71;34;4;66;3;10;20;1;2;1;4;7;0;0;0;0;0;0;Estados Unidos
8175;1992;Curso Superior;Solteiro;34935;0;0;06/01/2023;71;34;4;66;3;10;20;1;2;1;4;7;0;0;0;0;0;0;Espanha
6245;1950;Doutorado;Casado;59292;0;1;6/07/2023;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;Estados Unidos
8780;1950;Doutorado;Casado;59292;0;1;6/07/2023;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;Estados Unidos
2276;1955;Curso Superior;Solteiro;57959;0;1;05/02/2020;71;430;16;322;43;24;33;5;4;7;11;3;0;0;0;0;0;0;Estados Unidos
1172;1983;Doutorado;Solteiro;92491;0;0;05/01/2020;71;979;44;935;29;25;22;1;7;5;12;3;0;1;1;1;0;1;Estados Unidos
3225;1984;Mestrado;Solteiro;42207;1;0;04/01/2020;71;116;11;72;3;17;46;4;4;1;5;6;1;0;0;0;0;1;Estados Unidos
8629;1956;Curso Superior;Divorciado;46984;1;1;3/03/2023;71;19;1;10;2;1;8;1;1;0;3;5;0;0;0;0;0;0;Chile
798;1987;Curso Superior;Solteiro;23442;1;0;12/04/2022;71;2;0;6;8;6;5;1;1;0;3;7;0;0;0;0;0;0;Estados Unidos
269;1963;Doutorado;Solteiro;46757;0;1;11/03/2022;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;Estados Unidos
8213;1980;Segundo Grau;Casado;14515;1;0;11/09/2019;71;6;4;9;6;36;35;4;2;2;3;7;0;0;0;0;0;1;Estados Unidos
10245;1986;Segundo Grau;Solteiro;80910;0;0;10/08/2022;71;160;80;369;67;39;41;1;3;3;8;1;0;0;0;0;0;0;Estados Unidos
2447;1979;Curso Superior;Casado;30545;1;0;10/02/2022;71;4;12;15;19;7;12;2;2;0;3;7;0;0;0;0;0;0;Argentina
9817;1970;Mestrado;Solteiro;44802;0;0;8/04/2022;71;853;10;143;13;10;20;2;9;4;12;8;0;0;0;0;0;0;Argentina
1371;1976;Curso Superior;Solteiro;79941;0;0;6/03/2021;72;123;164;266;227;30;174;1;2;4;9;1;0;0;0;0;0;0;Brasil
8093;1969;Mestrado;Solteiro;79734;0;0;6/03/2021;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;Estados Unidos
713;1977;Mestrado;Solteiro;50353;0;0;06/08/2018;72;141;15;153;67;31;35;1;4;4;6;3;0;0;0;0;0;0;Estados Unidos
11051;1956;Doutorado;Casado;77376;1;1;05/10/2018;72;492;19;110;16;12;12;4;6;3;10;4;0;0;0;0;0;0;Chile
5545;1972;Doutorado;Solteiro;78075;0;0;04/05/2018;72;572;8;259;34;35;80;1;3;5;5;1;0;0;0;0;0;0;Estados Unidos
5283;1976;Doutorado;Solteiro;42473;1;1;2/02/2021;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;Estados Unidos
5010;1988;Curso Superior;Solteiro;25008;1;0;02/02/2018;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;Estados Unidos
7495;1948;Doutorado;Solteiro;56223;0;1;12/05/2022;72;77;28;31;16;0;4;2;2;1;5;4;0;0;0;0;0;0;Estados Unidos
4368;1980;Curso Superior;Solteiro;47850;1;0;12/03/2020;72;42;7;43;20;12;10;1;3;0;4;6;0;0;0;0;0;0;Estados Unidos
6303;1986;Doutorado;Casado;91820;0;0;11/04/2023;72;410;73;747;76;161;30;0;5;5;12;1;0;0;0;0;0;0;Chile
1030;1965;Doutorado;Solteiro;40637;1;1;7/02/2023;72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;Espanha
10364;1959;Curso Superior;Divorciado;23295;0;0;7/07/2023;72;0;0;1;2;12;5;1;1;0;2;8;0;0;0;0;0;0;Estados Unidos
6945;1952;Curso Superior;Solteiro;84574;0;0;06/04/2020;72;387;20;713;38;54;163;1;9;11;11;5;0;0;0;0;0;0;Estados Unidos
8562;1969;Curso Superior;Casado;54165;0;0;05/01/2023;72;127;4;73;15;6;11;1;2;1;7;2;0;0;0;0;0;0;Estados Unidos
2918;1981;Curso Superior;Divorciado;28510;1;1;4/07/2023;72;44;5;19;0;4;19;3;2;0;4;5;0;0;0;0;0;0;Estados Unidos
9167;1956;Curso Superior;Solteiro;67131;0;1;3/03/2023;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;Estados Unidos
4743;1969;Doutorado;Solteiro;56242;0;1;03/03/2020;72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;Portugal
10742;1983;Doutorado;Solteiro;86580;0;0;2/03/2023;72;532;21;127;26;20;20;0;4;2;5;1;0;0;1;0;0;0;Estados Unidos
10965;1955;Curso Superior;Casado;76005;0;0;2/04/2023;72;983;20;389;240;50;40;1;3;5;13;6;0;0;0;1;0;0;Estados Unidos
7129;1962;Doutorado;Solteiro;54693;0;1;2/02/2023;72;686;17;142;23;26;35;8;6;4;13;6;0;0;0;0;0;0;Estados Unidos
3732;1955;Mestrado;Solteiro;52750;0;1;02/04/2020;72;393;0;239;90;69;69;6;5;7;9;4;0;0;0;0;0;0;Chile
7124;1968;Curso Superior;Divorciado;36997;1;1;02/01/2020;72;43;4;12;8;0;27;5;2;1;4;5;0;0;0;0;0;0;Chile
10686;1965;Doutorado;Casado;34230;1;1;12/03/2022;72;15;0;4;0;0;2;1;1;0;2;7;0;0;0;0;0;0;Estados Unidos
7247;1960;Curso Superior;Divorciado;47916;0;1;11/04/2022;72;505;0;26;0;0;75;5;7;4;6;6;0;1;0;0;0;0;Alemanha
1513;1979;Segundo Grau;Casado;60839;1;1;08/03/2022;72;600;21;128;223;150;128;13;2;2;12;8;0;0;0;0;0;0;Estados Unidos
460;1972;Doutorado;Solteiro;79930;0;0;08/08/2019;72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;Espanha
6653;1970;Doutorado;Solteiro;55158;1;1;7/02/2022;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;1;Estados Unidos
9400;1958;Segundo Grau;Solteiro;85485;0;0;6/04/2021;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;Estados Unidos
7106;1943;Doutorado;Solteiro;75865;0;0;3/08/2021;73;483;0;591;156;0;12;1;3;5;10;1;0;0;0;0;0;0;Estados Unidos
4252;1965;Curso Superior;Solteiro;44375;0;1;3/04/2021;73;213;5;28;7;7;41;1;4;1;6;5;0;0;0;0;0;0;Estados Unidos
9240;1971;Doutorado;Solteiro;60504;0;1;02/07/2018;73;458;0;24;6;4;34;2;6;2;8;6;0;0;0;0;0;0;Estados Unidos
10770;1959;Curso Superior;Solteiro;65492;0;0;1/03/2021;73;247;161;295;210;85;47;2;4;7;13;2;0;0;0;0;0;0;Chile
176;1980;Segundo Grau;Solteiro;67506;0;1;01/02/2018;73;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;Estados Unidos
6870;1959;Doutorado;Divorciado;68805;0;1;9/02/2023;73;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;Estados Unidos
143;1970;Curso Superior;Solteiro;61209;0;0;8/04/2023;73;466;0;224;119;49;99;1;5;3;4;2;0;0;0;0;0;0;Portugal
6445;1967;Curso Superior;Casado;66825;0;0;7/02/2023;73;243;101;405;29;40;40;1;4;5;6;2;0;0;0;0;0;0;Espanha
4278;1983;Doutorado;Solteiro;87188;0;0;06/03/2020;73;910;111;724;49;74;55;1;10;2;6;3;0;0;0;0;0;1;Argentina
6906;1953;Mestrado;Divorciado;84953;0;0;06/03/2020;73;167;48;602;63;72;72;1;3;10;4;2;0;1;1;1;0;1;Estados Unidos
4637;1954;Doutorado;Solteiro;74637;0;0;05/05/2022;73;960;64;464;146;0;16;1;6;9;9;3;0;0;0;1;0;0;Espanha
8690;1962;Curso Superior;Solteiro;86111;0;0;04/01/2023;73;399;28;756;36;40;126;1;5;7;10;2;0;0;0;0;0;0;Chile
1173;1947;Mestrado;Casado;77632;0;0;03/10/2020;73;1200;105;758;0;42;147;1;4;2;6;2;0;1;1;0;0;1;Estados Unidos
1928;1973;Curso Superior;Solteiro;31814;1;0;02/09/2020;73;35;3;20;4;1;20;2;2;0;3;9;1;0;0;0;0;0;Espanha
9029;1972;Doutorado;Solteiro;70116;0;0;1/03/2023;73;707;44;603;95;58;29;1;2;8;12;1;0;0;0;0;0;0;Estados Unidos
10299;1969;Doutorado;Solteiro;48240;0;0;11/09/2019;73;389;91;248;64;49;41;3;6;3;13;5;0;0;0;0;0;1;Estados Unidos
9246;1985;Mestrado;Casado;40101;1;0;10/02/2022;73;171;3;129;26;24;62;4;6;1;6;7;0;0;0;0;0;0;Argentina
4943;1953;Curso Superior;Solteiro;70503;0;0;9/02/2022;73;1379;33;216;0;33;66;1;2;4;9;6;0;1;1;0;0;0;Estados Unidos
4122;1975;Curso Superior;Solteiro;79205;0;0;08/09/2022;73;504;23;117;179;28;44;1;6;5;4;4;0;0;0;1;0;1;Estados Unidos
2853;1980;Curso Superior;Solteiro;51766;1;0;03/11/2018;74;60;51;87;6;20;51;2;4;2;4;5;0;0;0;0;0;0;Chile
902;1980;Curso Superior;Casado;62994;1;0;03/04/2018;74;224;12;48;4;12;12;1;6;2;4;6;0;0;0;0;0;0;Chile
1672;1974;Doutorado;Casado;65640;0;1;03/01/2018;74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;Espanha
7254;1969;Curso Superior;Casado;38361;1;0;12/03/2023;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;Espanha
8775;1969;Curso Superior;Casado;38361;1;0;12/03/2023;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;Brasil
9543;1985;Curso Superior;Solteiro;19986;1;0;11/02/2023;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;Estados Unidos
7093;1985;Curso Superior;Solteiro;19986;1;0;11/02/2023;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;Estados Unidos
2894;1985;Curso Superior;Solteiro;72903;0;0;10/07/2023;74;1067;138;750;0;19;39;1;7;5;8;4;0;1;1;1;0;1;Estados Unidos
5956;1948;Doutorado;Divorciado;45072;1;2;10/01/2023;74;144;2;99;7;2;30;5;6;1;4;8;0;0;0;0;0;0;Brasil
1921;1967;Doutorado;Solteiro;59062;2;1;10/03/2020;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;Estados Unidos
5057;1961;Mestrado;Solteiro;61794;0;1;9/02/2023;74;264;47;188;54;47;11;2;4;4;10;2;0;0;0;0;0;0;Estados Unidos
10260;1965;Mestrado;Casado;45143;0;1;8/03/2023;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;Estados Unidos
2262;1965;Mestrado;Casado;45143;0;1;8/03/2023;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;Espanha
7930;1969;Mestrado;Solteiro;26877;0;0;08/01/2023;74;101;13;76;20;18;40;2;3;1;6;6;0;0;0;0;0;0;Estados Unidos
1461;1965;Doutorado;Divorciado;36921;1;1;07/01/2023;74;17;1;12;3;1;4;2;2;0;3;7;0;0;0;0;0;0;Chile
7514;1956;Segundo Grau;Casado;54342;1;1;07/03/2020;74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;Brasil
6461;1969;Mestrado;Solteiro;62772;0;1;05/01/2023;74;581;49;157;43;8;108;1;5;6;11;2;0;1;0;0;0;0;Estados Unidos
257;1959;Doutorado;Solteiro;75032;0;1;04/01/2023;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;Estados Unidos
9460;1963;Curso Superior;Solteiro;22419;0;0;04/05/2022;74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;Estados Unidos
3855;1963;Curso Superior;Solteiro;22419;0;0;04/05/2022;74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;Chile
367;1978;Segundo Grau;Solteiro;36550;1;0;02/01/2023;74;47;90;94;123;103;120;5;9;1;5;9;0;0;0;0;0;0;Chile
9265;1953;Curso Superior;Solteiro;75027;0;1;01/09/2020;74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;Espanha
1990;1974;Doutorado;Solteiro;63159;0;0;11/05/2019;74;965;34;586;89;86;37;1;3;5;8;3;1;0;0;0;0;0;Estados Unidos
3594;1973;Mestrado;Solteiro;54108;1;1;11/05/2019;74;539;6;91;8;6;97;13;8;2;9;8;0;0;0;0;0;0;Chile
9292;1952;Curso Superior;Solteiro;81795;0;0;10/03/2022;74;324;132;693;27;118;88;1;4;11;7;2;0;0;0;0;0;0;Estados Unidos
6218;1965;Curso Superior;Solteiro;59594;0;1;10/04/2022;74;457;4;29;0;0;9;1;8;1;7;7;0;1;0;0;0;0;Estados Unidos
6528;1982;Mestrado;Casado;18492;1;0;06/05/2018;75;2;2;2;2;1;1;1;1;0;2;8;0;0;0;0;0;0;Estados Unidos
10164;1958;Curso Superior;Solteiro;94472;0;1;04/03/2018;75;1017;33;417;108;100;16;1;5;5;5;5;0;1;1;0;0;0;Estados Unidos
9937;1979;Curso Superior;Solteiro;70337;0;0;01/02/2018;75;187;81;149;25;43;91;1;2;2;12;1;0;0;0;0;0;0;Portugal
274;1973;Curso Superior;Solteiro;34853;1;1;12/04/2023;75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;Alemanha
5250;1943;Mestrado;Divorciado;;0;0;10/02/2023;75;532;126;490;164;126;126;1;5;5;11;1;0;0;1;0;0;1;Brasil
11010;1984;Doutorado;Solteiro;16269;1;0;8/02/2023;75;19;3;18;3;1;0;3;3;0;3;8;0;0;0;0;0;0;Estados Unidos
6969;1982;Curso Superior;Casado;50272;1;0;08/07/2020;75;99;13;66;43;8;4;3;4;1;5;7;0;0;0;0;0;0;Brasil
10735;1971;Curso Superior;Solteiro;22804;1;0;7/08/2023;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;Espanha
5068;1971;Curso Superior;Solteiro;22804;1;0;7/08/2023;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;Estados Unidos
9974;1974;Curso Superior;Solteiro;30631;1;0;07/11/2020;75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;Espanha
7053;1966;Doutorado;Solteiro;78420;0;0;6/07/2023;75;604;28;674;91;28;28;1;3;10;8;1;0;0;0;0;0;0;Espanha
3179;1980;Curso Superior;Solteiro;81741;0;0;06/01/2023;75;249;153;940;58;134;38;0;6;6;7;2;0;0;0;0;0;0;Estados Unidos
8082;1971;Curso Superior;Solteiro;25721;1;0;05/01/2023;75;1;3;6;3;6;15;1;1;1;2;7;0;0;0;0;0;1;Brasil
1362;1972;Curso Superior;Solteiro;31907;0;0;03/04/2020;75;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;0;Alemanha
6768;1962;Curso Superior;Divorciado;37859;1;2;01/11/2020;75;22;1;8;2;1;2;2;1;0;3;8;0;0;0;0;0;0;Chile
2375;1972;Curso Superior;Casado;30261;1;2;9/04/2022;75;8;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;Estados Unidos
6856;1979;Curso Superior;Casado;21645;1;0;09/03/2019;75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;1;Alemanha
4066;1978;Segundo Grau;Divorciado;21282;1;0;05/11/2018;76;1;5;8;4;8;20;2;2;1;2;6;0;0;0;0;0;0;Estados Unidos
4333;1954;Curso Superior;Casado;32144;1;1;3/04/2021;76;41;0;10;0;0;3;4;2;1;3;7;0;1;0;0;0;0;Argentina
2948;1954;Mestrado;Divorciado;62637;0;1;03/01/2018;76;104;12;48;4;12;5;1;2;2;5;2;0;0;0;0;0;0;Chile
4927;1971;Curso Superior;Casado;16626;2;0;1/03/2021;76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;Espanha
7426;1971;Segundo Grau;Solteiro;54690;1;1;11/07/2020;76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;Estados Unidos
8360;1971;Segundo Grau;Solteiro;54690;1;1;11/07/2020;76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;Estados Unidos
4058;1955;Doutorado;Solteiro;61284;0;0;10/04/2020;76;618;15;106;20;7;45;1;11;2;8;6;0;1;0;0;0;0;Estados Unidos
10755;1976;Segundo Grau;Solteiro;23718;1;0;09/02/2020;76;6;3;14;15;7;36;3;3;1;2;7;0;0;0;0;0;0;Brasil
8414;1962;Doutorado;Solteiro;33419;0;1;8/02/2023;76;56;0;12;0;0;18;2;2;0;4;7;0;0;0;0;0;0;Estados Unidos
6810;1983;Curso Superior;Divorciado;82025;0;0;05/01/2023;76;267;98;606;48;70;98;1;3;2;6;1;0;0;1;0;0;1;Espanha
3839;1958;Primeiro Grau;Solteiro;15056;1;1;05/03/2020;76;6;12;3;21;6;40;5;2;2;3;5;0;0;0;0;0;0;Estados Unidos
3483;1958;Curso Superior;Solteiro;48192;0;0;04/06/2020;76;1039;43;204;153;58;29;3;2;8;12;8;0;1;0;1;1;1;Chile
238;1967;Segundo Grau;Casado;67309;1;1;1/04/2023;76;515;47;181;149;95;95;15;9;6;9;7;0;0;0;0;0;0;Estados Unidos
591;1957;Curso Superior;Divorciado;66033;0;1;01/05/2022;76;293;35;179;46;59;65;2;8;3;7;7;0;0;0;0;0;0;Argentina
5063;1977;Curso Superior;Solteiro;28769;1;0;12/04/2022;76;41;5;129;10;3;3;3;4;1;4;9;0;0;0;0;0;0;Estados Unidos
4303;1957;Doutorado;Casado;6835;0;1;12/08/2019;76;107;2;12;2;2;12;0;0;0;1;20;0;0;0;0;0;0;Chile
2258;1986;Curso Superior;Solteiro;32880;1;0;12/04/2019;76;8;4;15;7;6;2;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
7301;1982;Segundo Grau;Solteiro;23616;1;0;11/02/2022;76;4;22;11;3;7;32;2;3;0;3;8;0;0;0;0;0;1;Estados Unidos
11121;1981;Curso Superior;Solteiro;19419;1;0;11/07/2020;76;2;14;28;16;3;7;4;4;0;3;9;0;0;0;0;0;0;Argentina
5287;1973;Curso Superior;Solteiro;34961;1;0;6/04/2021;77;45;2;26;4;1;1;3;3;1;3;7;0;0;0;0;0;0;Estados Unidos
6457;1976;Curso Superior;Divorciado;64892;0;1;5/07/2021;77;527;24;230;32;24;65;2;6;4;12;4;0;0;0;0;0;0;Espanha
3559;1988;Segundo Grau;Solteiro;16248;1;0;05/10/2018;77;12;11;10;3;12;9;3;2;1;3;6;0;0;0;0;0;0;Argentina
5577;1983;Curso Superior;Casado;43776;1;0;05/03/2018;77;8;0;9;2;1;3;1;1;0;2;6;0;0;0;0;0;0;Estados Unidos
641;1967;Curso Superior;Solteiro;52074;0;1;04/04/2018;77;59;0;12;0;0;48;1;2;2;2;4;1;0;0;0;0;0;Argentina
954;1960;Primeiro Grau;Divorciado;22123;0;0;3/03/2021;77;3;3;24;34;7;31;1;2;1;3;5;0;0;0;0;0;0;Brasil
1834;1978;Mestrado;Solteiro;35544;1;0;03/08/2018;77;30;5;23;4;1;4;1;2;0;3;7;0;0;0;0;0;0;Espanha
8789;1989;Segundo Grau;Solteiro;59060;1;0;01/11/2018;77;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;0;Estados Unidos
10584;1976;Curso Superior;Solteiro;65665;0;1;12/02/2020;77;225;162;387;106;36;29;1;5;10;8;3;0;0;0;0;0;0;Estados Unidos
2337;1971;Curso Superior;Divorciado;29819;1;0;10/01/2023;77;9;1;24;2;1;2;3;3;0;3;6;0;0;0;0;0;0;Estados Unidos
6071;1989;Curso Superior;Solteiro;81217;0;0;07/01/2023;77;493;70;324;146;40;84;1;3;7;11;1;0;0;0;0;0;0;Estados Unidos
295;1989;Curso Superior;Solteiro;81217;0;0;07/01/2023;77;493;70;324;146;40;84;1;3;7;11;1;0;0;0;0;0;0;Estados Unidos
10203;1990;Curso Superior;Solteiro;26095;1;0;6/02/2023;77;11;7;9;3;1;11;1;1;0;3;7;0;0;0;0;0;0;Estados Unidos
3968;1970;Segundo Grau;Divorciado;65706;0;0;06/01/2023;77;918;10;129;13;0;129;1;11;3;12;7;0;1;1;0;1;1;Chile
4037;1976;Curso Superior;Divorciado;31859;1;0;6/02/2023;77;3;1;3;8;0;5;1;1;0;2;7;0;0;0;0;0;0;Espanha
6932;1941;Doutorado;Solteiro;93027;0;0;4/07/2023;77;1285;42;716;55;0;21;0;7;10;5;2;0;0;1;0;0;0;Estados Unidos
10159;1970;Curso Superior;Divorciado;58710;0;1;3/08/2023;77;440;81;368;0;122;174;6;11;5;9;6;0;0;0;0;0;0;Brasil
